Time,PBattery,PBaseline,PPv,SOC_opt,price
"2012-07-11 00:00:00",17.4793303424616,463.002566679267,-0,0.510135788582151,0.2139
"2012-07-11 00:15:00",17.4370637873087,465.06656052275,-0,0.520225516025977,0.2139
"2012-07-11 00:30:00",17.395606664038,486.06856052322,-0,0.530269410651327,0.2139
"2012-07-11 00:45:00",17.3548375319655,481.26882718945,-0,0.540267673781941,0.2139
"2012-07-11 01:00:00",17.3147628403993,484.701526189466,-0,0.550220385275155,0.2139
"2012-07-11 01:15:00",17.2753174495134,476.508309022807,-0,0.560127577986939,0.2139
"2012-07-11 01:30:00",17.2365478479634,469.933826849387,-0,0.569989194300582,0.2139
"2012-07-11 01:45:00",17.1983821973746,443.394883964854,-0,0.57980514975518,0.2139
"2012-07-11 02:00:00",17.1608541413858,443.69854136586,-0,0.589575261883889,0.2139
"2012-07-11 02:15:00",17.1238793012471,453.287341366362,-0,0.599299309416262,0.2139
"2012-07-11 02:30:00",17.087530225379,420.141956533485,-0,0.608976961276192,0.2139
"2012-07-11 02:45:00",17.0517035792047,444.272723200761,-0,0.618607864450726,0.2139
"2012-07-11 03:00:00",17.0164528597129,449.127472701385,-0,0.628191539317704,0.2139
"2012-07-11 03:15:00",16.9817828726531,438.276906035185,-0,0.637727466329512,0.2139
"2012-07-11 03:30:00",16.9475833532435,435.250022203254,-0,0.647215053708082,0.2139
"2012-07-11 03:45:00",16.9139048286827,436.489587870784,-0,0.656653567716892,0.2139
"2012-07-11 04:00:00",16.8807002042663,432.067087872187,-0,0.666042219401869,0.2139
"2012-07-11 04:15:00",16.8480438662306,414.526354539874,-0,0.675380103722333,0.2139
"2012-07-11 04:30:00",16.8158583254859,407.00432879205,-0,0.684666261845054,0.2139
"2012-07-11 04:45:00",16.784175457237,393.734728794558,-0,0.693899589036443,0.2139
"2012-07-11 05:00:00",16.752997129379,375.369195457662,-0,0.703078888697238,0.2139
"2012-07-11 05:15:00",16.7222705978704,368.590727803202,-0,0.712202847226142,0.2139
"2012-07-11 05:30:00",16.6920596690182,371.858478309575,-0,0.72126999499818,0.2139
"2012-07-11 05:45:00",16.6622764431128,384.596927821182,-1.252333333407,0.730278760666446,0.2139
"2012-07-11 06:00:00",16.6329473399614,385.231991722874,-5.18613333407,0.739227377007015,0.2139
"2012-07-11 06:15:00",16.6041504552152,382.023599442537,-13.77566666593,0.748113931742765,0.2139
"2012-07-11 06:30:00",16.5757629667883,388.028659342971,-11.74246666593,0.756936381510552,0.2139
"2012-07-11 06:45:00",16.547877241695,396.224302139408,-8.6632,0.765692428935018,0.2139
"2012-07-11 07:00:00",16.5204597013364,397.413355695289,-21.71693333407,0.774379622269302,0.2139
"2012-07-11 07:15:00",16.4935476834975,379.990811843464,-33.3120666593,0.782995269861683,0.2139
"2012-07-11 07:30:00",16.46712226428,389.60067166553,-45.1871333407,0.791536458085995,0.2139
"2012-07-11 07:45:00",-69.8573342825444,372.172221291849,-19.9784,0.799999999993747,0.2139
"2012-07-11 08:00:00",-70.3977905540461,369.776245925294,-30.3212,0.765312272143852,0.9297
"2012-07-11 08:15:00",-70.9558185826911,376.111583621284,-62.7492666593,0.729804423618057,0.9297
"2012-07-11 08:30:00",-71.5197304916618,380.051113964547,-61.1138666593,0.693660162355677,0.9297
"2012-07-11 08:45:00",-72.082563494829,380.368519240132,-90.4479333407,0.65701749543703,0.9297
"2012-07-11 09:00:00",-72.6401748983146,403.852403738618,-105.4464666593,0.619981270477697,0.9297
"2012-07-11 09:15:00",-73.190234838831,396.587402113683,-112.3858666593,0.582631762501293,0.9297
"2012-07-11 09:30:00",-73.7317120311007,381.228419424336,-128.3126,0.545030605223008,0.9297
"2012-07-11 09:45:00",-74.2643519016008,394.342342325602,-136.6222,0.507224908922862,0.9297
"2012-07-11 10:00:00",-74.7885990414236,388.23889931424,-155.5398,0.469250247014452,0.9297
