Time,PBattery,PBaseline,PPv,SOC_opt,price
"2012-07-11 00:00:00",13.4545029878391,463.002566679267,-0,0.510074395155558,0.2139
"2012-07-11 00:15:00",13.4261460531598,465.06656052275,-0,0.520108164875459,0.2139
"2012-07-11 00:30:00",13.3981677864807,486.06856052322,-0,0.530101376973821,0.2139
"2012-07-11 00:45:00",13.3706271494522,481.26882718945,-0,0.540053984538611,0.2139
"2012-07-11 01:00:00",13.3434791401769,484.701526189466,-0,0.549965938094227,0.2139
"2012-07-11 01:15:00",13.3166967632733,476.508309022807,-0,0.55983710519301,0.2139
"2012-07-11 01:30:00",13.2902612602771,469.933826849387,-0,0.56966728252444,0.2139
"2012-07-11 01:45:00",13.2642506158702,443.394883964854,-0,0.579456200281292,0.2139
"2012-07-11 02:00:00",13.2385883251739,443.69854136586,-0,0.589203592245927,0.2139
"2012-07-11 02:15:00",13.2131983313931,453.287341366362,-0,0.598909077424282,0.2139
"2012-07-11 02:30:00",13.188226496304,420.141956533485,-0,0.608572158285545,0.2139
"2012-07-11 02:45:00",13.1635204660969,444.272723200761,-0,0.61819238255589,0.2139
"2012-07-11 03:00:00",13.1392367447913,449.127472701385,-0,0.627769118184709,0.2139
"2012-07-11 03:15:00",13.1151846782091,438.276906035185,-0,0.637301778141353,0.2139
"2012-07-11 03:30:00",13.0915192432356,435.250022203254,-0,0.646789559995403,0.2139
"2012-07-11 03:45:00",13.0681033200783,436.489587870784,-0,0.656231695701043,0.2139
"2012-07-11 04:00:00",13.0450175296122,432.067087872187,-0,0.665627232022604,0.2139
"2012-07-11 04:15:00",13.0222232186096,414.526354539874,-0,0.674975184240686,0.2139
"2012-07-11 04:30:00",12.9997109442005,407.00432879205,-0,0.684274442657669,0.2139
"2012-07-11 04:45:00",12.9775534994943,393.734728794558,-0,0.693523787097808,0.2139
"2012-07-11 05:00:00",12.9556678159848,375.369195457662,-0,0.702721938138329,0.2139
"2012-07-11 05:15:00",12.933973056625,368.590727803202,-0,0.711867436479945,0.2139
"2012-07-11 05:30:00",12.9127011918631,371.858478309575,-0,0.720958636446659,0.2139
"2012-07-11 05:45:00",12.8916781537019,384.596927821182,-1.156000000068,0.729993917569837,0.2139
"2012-07-11 06:00:00",12.870967902193,385.231991722874,-4.78720000068,0.738971384391025,0.2139
"2012-07-11 06:15:00",12.8505263339197,382.023599442537,-12.71599999932,0.747889022967054,0.2139
"2012-07-11 06:30:00",12.8303761674207,388.028659342971,-10.83919999932,0.756744610888762,0.2139
"2012-07-11 06:45:00",12.8104723512282,396.224302139408,-7.9968,0.765535748912812,0.2139
"2012-07-11 07:00:00",12.7909102784964,397.413355695289,-20.04640000068,0.774259797301666,0.2139
"2012-07-11 07:15:00",12.7716635545223,379.990811843464,-30.7495999932,0.782913953741701,0.2139
"2012-07-11 07:30:00",12.7526715255258,389.60067166553,-41.7112000068,0.791495148564063,0.2139
"2012-07-11 07:45:00",-51.4663088282718,372.172221291849,-18.4416,0.799999999999686,0.2139
"2012-07-11 08:00:00",-51.9705575952226,369.776245925294,-27.9888,0.766485546595098,0.9297
"2012-07-11 08:15:00",-52.5055999343703,376.111583621284,-57.9223999932,0.732060349394885,0.9297
"2012-07-11 08:30:00",-53.0603544278769,380.051113964547,-56.4127999932,0.696876319352875,0.9297
"2012-07-11 08:45:00",-53.6277230180372,380.368519240132,-83.4904000068,0.661049918508963,0.9297
