Time,PBattery,PBaseline,PPv,SOC_opt,price
"2012-07-11 14:30:00",24.7392350045166,461.833695687595,-171.2806666746,0.58496186377394,0.5318
"2012-07-11 14:45:00",24.3576132432648,481.181470533779,-143.9265333254,0.611217169873088,0.5318
"2012-07-11 15:00:00",24.0082075679804,480.685070696098,-174.4381333254,0.636848689107684,0.5318
"2012-07-11 15:15:00",23.6863896612239,468.945495175126,-118.5557333254,0.661884001933666,0.5318
"2012-07-11 15:30:00",23.3880300699939,467.251111595736,-130.3764,0.686341397693591,0.5318
"2012-07-11 15:45:00",23.1103897217401,474.763317812856,-97.7545333254,0.71023023196314,0.5318
"2012-07-11 16:00:00",22.8506330617743,457.535477927827,-169.3290666746,0.733552002245059,0.5318
"2012-07-11 16:15:00",22.6068150133793,462.357908982803,-107.4173333254,0.756299633042979,0.5318
"2012-07-11 16:30:00",22.3765217342098,473.961669407031,-99.9441333254,0.778457533970148,0.5318
"2012-07-11 16:45:00",-34.3143898183374,486.229234280106,-93.0738666746,0.799999999970138,0.5318
"2012-07-11 17:00:00",-34.7115123911362,485.879812132077,-41.8086666746,0.767813271335948,0.9297
"2012-07-11 17:15:00",-35.1468028977644,479.300467720428,-122.4113333254,0.734652805669652,0.9297
"2012-07-11 17:30:00",-35.6118561045862,478.85206037946,-110.3844,0.700631268085198,0.9297
"2012-07-11 17:45:00",-36.1012466147978,494.518901948108,-69.4484,0.665834417761481,0.9297
"2012-07-11 18:00:00",-36.6116651081567,475.385562651339,-94.887625,0.630327859693588,0.9297
"2012-07-11 18:15:00",-37.1409785035972,468.670768802747,-76.7946666746,0.594161489849272,0.9297
"2012-07-11 18:30:00",-37.6881653696601,466.336047030509,-72.6852,0.557372804999652,0.9297
"2012-07-11 18:45:00",-38.253059109161,480.013248672958,-22.34026666746,0.519988924210225,0.9297
"2012-07-11 19:00:00",-38.8358878325728,449.152978600787,-10.05946666746,0.482027932906191,0.9297
"2012-07-11 19:15:00",-39.4377669570295,451.143050639192,-5.0456,0.44350001347489,0.9297
"2012-07-11 19:30:00",-40.0603394116617,447.362454718726,-2.93533333254,0.40440763661899,0.9297
"2012-07-11 19:45:00",-40.7063529666473,436.075341441802,-1.443866666746,0.36474573214399,0.9297
"2012-07-11 20:00:00",-41.3790914678643,419.199212754223,-0.9996,0.324501031424042,0.9297
"2012-07-11 20:15:00",-42.083214893956,438.166996218606,-2.58626666746,0.283651686396477,0.9297
"2012-07-11 20:30:00",-42.824879015864,432.406401334942,-0.3332,0.242165867488449,0.9297
"2012-07-11 20:45:00",0.00155623124370844,430.312830288466,-0,0.200000000011051,0.9297
"2012-07-11 21:00:00",0.0010318024823083,433.150268442961,-0,0.200001686816659,0.5318
"2012-07-11 21:15:00",0.000849822384455134,419.687658501534,-0,0.200002805189973,0.5318
"2012-07-11 21:30:00",0.000586654969545454,415.489874507602,-0,0.200003726314029,0.5318
"2012-07-11 21:45:00",0.000432736619304517,406.981083613024,-0,0.20000436218993,0.5318
"2012-07-11 22:00:00",0.000103615947482553,421.079688368479,-0,0.200004831233355,0.5318
"2012-07-11 22:15:00",-0.000132826159716455,411.258110487668,-0,0.200004943542629,0.5318
"2012-07-11 22:30:00",-0.000276082325545095,430.715911228241,-0,0.200004799572509,0.5318
"2012-07-11 22:45:00",-0.000513182267103093,419.632953867169,-0,0.200004500327297,0.5318
"2012-07-11 23:00:00",-0.000765451535255674,427.704404601274,-0,0.200003944090127,0.5318
"2012-07-11 23:15:00",-0.00115269734930839,442.009565914078,-0,0.200003114419289,0.5318
"2012-07-11 23:30:00",-0.00172065501113547,432.415308140889,-0,0.200001865014827,0.5318
"2012-07-11 23:45:00",-0.00172065501113547,375.202639745928,-0,0.200000000005435,0.5318
