Time,PBattery,PBaseline,PPv,SOC_opt,price
"2012-07-11 00:00:00",-0.00382830310955291,463.002566679267,-0,0.799999999987046,0.2139
"2012-07-11 00:15:00",-0.00303898193892619,465.06656052275,-0,0.799998946834926,0.2139
"2012-07-11 00:30:00",-0.00264339385639572,486.06856052322,-0,0.799998110821131,0.2139
"2012-07-11 00:45:00",-0.0023146274200163,481.26882718945,-0,0.79999738363165,0.2139
"2012-07-11 01:00:00",-0.00211451789940913,484.701526189466,-0,0.799996746884307,0.2139
"2012-07-11 01:15:00",-0.00184323958214282,476.508309022807,-0,0.799996165186144,0.2139
"2012-07-11 01:30:00",-0.00170180314332315,469.933826849387,-0,0.799995658115599,0.2139
"2012-07-11 01:45:00",-0.00141587670133302,443.394883964854,-0,0.799995189953623,0.2139
"2012-07-11 02:00:00",-0.00121497066948113,443.69854136586,-0,0.799994800449124,0.2139
"2012-07-11 02:15:00",-0.00105638048346614,453.287341366362,-0,0.799994466213282,0.2139
"2012-07-11 02:30:00",-0.00085383233858434,420.141956533485,-0,0.799994175605158,0.2139
"2012-07-11 02:45:00",-0.000671684281601989,444.272723200761,-0,0.799993940717538,0.2139
"2012-07-11 03:00:00",-0.000500336708738509,449.127472701385,-0,0.799993755938445,0.2139
"2012-07-11 03:15:00",-0.000359946762570424,438.276906035185,-0,0.799993618296718,0.2139
"2012-07-11 03:30:00",-0.000184227737258431,435.250022203254,-0,0.799993519275995,0.2139
"2012-07-11 03:45:00",-6.63705607377535e-05,436.489587870784,-0,0.79999346859526,0.2139
"2012-07-11 04:00:00",0.000129356825807979,432.067087872187,-0,0.799993450336831,0.2139
"2012-07-11 04:15:00",0.000345404978769483,414.526354539874,-0,0.799993485922678,0.2139
"2012-07-11 04:30:00",0.000421501289092687,407.00432879205,-0,0.799993580943018,0.2139
"2012-07-11 04:45:00",0.000653319203281476,393.734728794558,-0,0.799993696897319,0.2139
"2012-07-11 05:00:00",0.000811193758698409,375.369195457662,-0,0.799993876624339,0.2139
"2012-07-11 05:15:00",0.000932492354801994,368.590727803202,-0,0.799994099782361,0.2139
"2012-07-11 05:30:00",0.00112511422940529,371.858478309575,-0,0.799994356309381,0.2139
"2012-07-11 05:45:00",0.0013120606557305,384.596927821182,-2.408333333475,0.799994665826292,0.2139
"2012-07-11 06:00:00",0.0015215565190994,385.231991722874,-9.97333333475,0.799995026771754,0.2139
"2012-07-11 06:15:00",0.00174279888041784,382.023599442537,-26.49166666525,0.799995445349037,0.2139
"2012-07-11 06:30:00",0.00194387690520841,388.028659342971,-22.58166666525,0.799995924789528,0.2139
"2012-07-11 06:45:00",0.00216914895950445,396.224302139408,-16.66,0.799996459545991,0.2139
"2012-07-11 07:00:00",0.00259430168508192,397.413355695289,-41.76333333475,0.799997056274085,0.2139
"2012-07-11 07:15:00",0.00310836927236588,379.990811843464,-64.0616666525,0.799997769960483,0.2139
"2012-07-11 07:30:00",0.00499793707030991,389.60067166553,-86.8983333475,0.799998625065297,0.2139
"2012-07-11 07:45:00",-69.3444167031445,372.172221291849,-38.42,0.799999999985487,0.2139
